name, status, time (us), blocks, blocks executed, host instructions, source instructions, host instructions executed, source instructions emulated
delay_jalr_2, passed, 3.58565, 0, 0, 0, 0, 0, 8
delay_jalr_3, passed, 3.77057, 0, 0, 0, 0, 0, 9
delay_jal_0, passed, 3.01804, 0, 0, 0, 0, 0, 2
delay_jal_jr_0, passed, 3.41734, 0, 0, 0, 0, 0, 5
delay_jal_jr_1, passed, 3.41407, 0, 0, 0, 0, 0, 5
delay_jal_jr_2, passed, 3.36629, 0, 0, 0, 0, 0, 6
delay_j_0, passed, 3.03769, 0, 0, 0, 0, 0, 2
jalr_0, passed, 3.62915, 0, 0, 0, 0, 0, 9
jalr_1, passed, 3.57857, 0, 0, 0, 0, 0, 8
jal_0, passed, 3.07045, 0, 0, 0, 0, 0, 2
jal_jr_0, passed, 3.31413, 0, 0, 0, 0, 0, 5
j_0, passed, 3.05268, 0, 0, 0, 0, 0, 2
long_mul, passed, 12.2478, 0, 0, 0, 0, 0, 66
long_mul_o3, passed, 11.1293, 0, 0, 0, 0, 0, 45
lbu_0, passed, 3.07094, 0, 0, 0, 0, 0, 3
lbu_1, passed, 3.02823, 0, 0, 0, 0, 0, 3
lbu_2, passed, 3.02346, 0, 0, 0, 0, 0, 3
lbu_3, passed, 3.08277, 0, 0, 0, 0, 0, 3
lbu_4, passed, 3.06906, 0, 0, 0, 0, 0, 3
lbu_5, passed, 3.01979, 0, 0, 0, 0, 0, 3
lbu_6, passed, 3.20015, 0, 0, 0, 0, 0, 6
lb_0, passed, 3.02039, 0, 0, 0, 0, 0, 3
lb_1, passed, 3.03117, 0, 0, 0, 0, 0, 3
lb_2, passed, 3.06714, 0, 0, 0, 0, 0, 3
lb_3, passed, 3.02538, 0, 0, 0, 0, 0, 3
lb_4, passed, 3.03177, 0, 0, 0, 0, 0, 3
lb_5, passed, 3.06713, 0, 0, 0, 0, 0, 3
lb_6, passed, 3.13983, 0, 0, 0, 0, 0, 6
lhu_0, passed, 3.01543, 0, 0, 0, 0, 0, 3
lhu_1, passed, 3.07175, 0, 0, 0, 0, 0, 3
lhu_2, passed, 3.07123, 0, 0, 0, 0, 0, 3
lhu_3, passed, 3.0189, 0, 0, 0, 0, 0, 3
lhu_4, passed, 3.02758, 0, 0, 0, 0, 0, 3
lhu_5, passed, 3.03202, 0, 0, 0, 0, 0, 3
lhu_6, passed, 3.06171, 0, 0, 0, 0, 0, 4
